10,1.2
15,0.73333
11,0.90909
5,2.4
12,0.91667
7,1.7143
14,0.78571
13,0.84615
8,1.5
15,0.66667
17,0.58824
1,11
14,0.71429
14,0.71429
9,1.3333
11,1
14,0.71429
17,0.58824
15,0.66667
16,0.625
16,0.625
18,0.55556
20,0.5
15,0.66667
18,0.55556
16,0.625
15,0.66667
15,0.66667
1,14
17,0.58824
11,0.90909
12,0.83333
15,0.66667
17,0.58824
16,0.625
13,0.76923
14,0.71429
11,0.90909
13,0.76923
16,0.625
15,0.66667
22,0.45455
2,7
1,13
10,1.1
19,0.52632
10,1
8,1.25
23,0.56522
9,1.1111
21,0.47619
9,1.2222
23,0.43478
2,6.5
8,1.375
6,1.6667
3,4.6667
4,3.25
3,4.3333
6,2
2,6
3,4
1,12
4,3
5,2.6
6,1.8333
7,1.4286
7,1.5714
23,0.56522
24,0.5
5,2.2
24,0.41667
2,5.5
25,0.4
4,2.75
1,10
25,0.44
2,5
3,3.3333
3,3.6667
4,2.5
5,2
23,0.6087
24,0.41667
24,0.45833
23,0.52174
21,0.71429
23,0.6087
25,0.44
1,15
8,1.75
25,0.4
23,0.43478
7,2
10,1.5
22,0.5
5,3.6
22,0.54545
11,1.0909
7,2.4286
8,1.5
6,2.3333
6,2.1667
2,7.5
11,1.2727
21,0.61905
6,2
3,5
17,0.88235
4,2.75
9,1.4444
20,0.7
12,1.25
1,11
3,4.3333
5,2.4
19,0.68421
16,0.8125
21,0.52381
21,0.57143
10,1.3
1,15
2,6.5
2,7
5,2.2
20,0.55
22,0.45455
16,0.9375
8,1.25
14,1.0714
3,5
1,13
7,1.7143
18,0.88889
4,3.5
6,2.5
5,2.6
7,1.8571
6,1.6667
7,1.5714
7,1.4286
20,0.6
3,4
18,0.83333
1,12
9,1.8889
4,3
4,3.5
2,6
2,5.5
2,5
3,3.6667
4,2.5
6,1.8333
8,1.375
11,1.1818
10,1.2
9,1.3333
12,1
10,1.1
12,0.91667
9,1.2222
9,1.1111
10,1
18,0.72222
14,0.85714
14,0.71429
21,0.47619
11,1.5455
18,0.61111
15,0.73333
15,1.1333
19,0.52632
11,0.90909
4,3.25
17,0.76471
1,14
16,0.625
11,1.0909
13,0.76923
14,0.92857
5,2
12,1.25
14,0.78571
18,0.77778
15,0.66667
8,1.875
13,0.84615
3,4.6667
16,1.0625
15,0.93333
20,0.5
12,0.83333
3,3.3333
11,1
1,10
17,0.58824
13,1.1538
18,0.66667
18,0.55556
