0.0024838,1.5181,1.0597,0.51204,1.47,0.017492,1.0233,1.5202,-0.040981,-1.0146
0.60555,1.4886,1.5301,1.0079,1.0198,0.025527,1.5191,-0.48762,-0.0091165,-0.98913
0.00085029,1.5348,2.0574,1.0235,1.0962,0.10086,2.0203,-0.4162,-0.013163,-0.9477
0.60555,1.4886,1.5301,1.0079,1.0198,0.025527,1.5191,0.51238,-0.0091165,-0.98913
0.00085029,1.5348,2.0574,1.0235,1.0962,0.10086,1.0203,-0.42734,-0.013163,0.091887
0.02686,1.4942,2.0119,1.0095,0.01919,0.04695,1.5198,-0.48804,-0.0092787,-0.97262
0.00085029,1.5348,2.0574,1.0235,1.0962,0.60086,2.0203,-0.4162,-0.013163,-0.9477
0.60555,1.4886,1.5301,1.0079,1.0198,-0.47447,1.5191,-0.48762,-0.0091165,-0.98913
0.60555,1.4886,1.5301,1.0079,1.0198,0.025527,1.5191,-0.48762,-0.0091165,-0.98913
0.0024838,0.51815,1.0597,0.51204,1.47,0.017492,1.0233,1.5202,0.95902,-1.0146
0.048127,1.4907,2.0136,1.0095,1.0202,0.031012,0.03533,-0.48838,-0.013027,-0.98089
0.052117,1.4937,1.0188,1.0091,1.0185,0.023556,2.0197,-0.48625,-0.0077049,0.026914
0.02686,1.4942,2.0119,1.0095,1.0192,0.04695,0.5198,-0.48804,-0.0092787,-0.97262
0.068038,1.4935,1.012,1.0082,0.52037,0.021714,2.0197,-0.48543,-0.012252,0.028634
0.016633,0.0034524,2.01,1.0124,1.0249,0.026223,2.0192,-0.47275,-0.012899,-0.96174
0.14122,1.4937,1.0021,1.0098,0.019423,0.041531,1.02,0.51871,0.9801,0.023055
0.60555,1.4886,1.5301,1.0079,1.0198,0.025527,1.5191,0.51238,-0.0091165,-0.98913
0.00085029,1.5348,2.0574,1.0235,1.0962,0.10086,1.0203,-0.42734,-0.013163,0.091887
0.092277,0.48863,2.0162,1.0085,1.0045,0.0021416,1.0197,-0.48968,-0.016016,-0.99016
0.00085029,1.5348,2.0574,1.0235,0.09623,0.10086,2.0203,0.5838,-0.013163,-0.9477
0.0026132,1.5107,1.0584,0.51017,1.4798,0.018073,1.0197,0.98523,-0.015494,-1.0147
0.00085029,1.5348,1.5574,1.0235,1.0962,0.10086,1.0203,-0.42734,-0.013163,0.091887
0.092277,0.98863,1.5162,1.5085,1.0045,0.0021416,1.0197,-0.48968,0.48398,-0.99016
0.0021227,1.0189,2.0416,1.0126,1.0208,0.042678,2.0199,-0.49144,-0.013031,-0.97386
0.00085029,1.5348,1.5574,1.0235,1.0962,0.10086,1.0203,-0.42734,0.48684,0.091887
0.00085029,1.5348,2.0574,1.0235,1.0962,0.10086,2.0203,-0.4162,0.48684,-0.9477
0.0010219,1.5332,2.0345,1.0226,1.0855,0.53817,2.0203,-0.53185,-0.013287,-0.97326
0.00085029,1.5348,2.0574,1.0235,0.09623,0.10086,2.0203,0.5838,0.98684,-0.9477
0.14122,1.4937,1.0021,1.0098,-0.98058,0.041531,1.02,0.51871,0.9801,0.023055
0.14122,1.4937,1.0021,1.0098,1.0194,0.041531,1.02,0.51871,0.9801,0.023055
0.047181,1.0079,2.0168,1.014,1.0266,1.0348,1.0197,-0.48749,-0.0082898,0.020711
0.00085246,1.5327,2.0543,1.0231,1.0964,0.58536,2.0203,-0.50847,-0.013197,-0.93431
0.0025521,1.5113,1.0585,0.51072,1.4782,0.017676,1.0204,1.4912,-0.015602,-1.0147
0.0010281,1.5213,2.0011,1.0208,1.0568,0.053007,2.0025,-0.45413,-0.013305,-0.48236
0.0024838,1.5181,1.0597,0.51204,1.47,0.017492,1.0233,1.5202,0.45902,-1.0146
0.14122,1.4937,0.50206,1.5098,-0.98058,0.54153,1.02,0.51871,0.9801,0.023055
0.14122,1.4937,1.0021,1.0098,0.019423,0.041531,1.02,0.51871,0.9801,0.023055
0.00088349,1.5322,2.0506,1.0224,1.097,0.50375,2.0203,-0.56402,-0.013249,-0.96167
0.016633,1.0035,2.01,1.0124,1.0249,0.026223,1.0192,-0.47275,-0.012899,0.038255
0.00088404,1.5321,2.0523,1.0222,1.0939,0.46733,2.0203,-0.53959,-0.01326,-0.94614
0.00097574,1.5038,2.0392,1.0209,1.0657,0.045582,2.0202,-0.47314,-0.013371,-0.94852
0.00088359,1.5389,2.0501,1.0224,1.0888,0.48026,2.0202,-0.52101,-0.013333,-0.94671
0.185,1.4886,2.0203,1.0082,-0.0076934,0.034082,1.0198,-0.48984,-0.019395,-0.98799
0.0026132,1.5107,0.058381,0.51017,1.4798,0.018073,1.0197,0.98523,-0.015494,-1.0147
0.60555,1.4886,1.5301,1.0079,1.0198,1.0255,0.51908,-0.48762,-0.0091165,-0.98913
0.00089233,1.5273,2.0354,1.0211,1.0253,0.085354,2.02,-0.49842,-0.013442,-0.9393
0.0024858,1.5157,1.0591,0.51175,1.4731,0.017508,1.0222,1.5082,-0.032933,-1.0146
0.00085029,1.5348,2.0574,1.0235,0.09623,0.10086,1.0203,-0.42734,-0.013163,0.091887
0.0010281,2.0213,2.0011,1.0208,1.0568,0.053007,1.5025,0.54587,-0.013305,-0.48236
0.0010281,1.5213,2.0011,1.0208,1.0568,0.053007,1.0025,0.54587,-0.013305,-0.48236
0.00085735,0.53222,2.0543,1.0223,1.0972,0.49027,2.0203,-0.57124,-0.013231,-0.93289
0.00088968,1.5322,2.0439,1.0224,1.0964,0.50387,1.0203,-0.55857,-0.01325,0.035974
0.02686,1.4942,2.0119,0.0095396,-0.48081,0.04695,1.5198,-0.48804,-0.0092787,-0.97262
0.00085179,1.5347,1.9582,1.0227,1.0964,0.44153,1.0203,-0.46535,-0.013226,0.087589
0.0010233,1.5223,2.0017,1.0218,1.0682,0.071445,2.0168,-0.47749,-0.013345,-0.94309
0.0010151,1.533,2.0464,1.023,1.0351,0.46554,2.0203,-0.48072,-0.013261,-0.9677
0.0016498,0.46405,2.0144,1.0136,1.0152,0.053781,1.5127,-0.4521,0.4871,-0.96251
0.39122,1.4937,1.0021,1.0098,0.019423,0.041531,1.02,0.51871,0.9801,-0.47695
0.0016498,0.46405,2.0144,0.51357,1.0152,0.053781,2.0127,-0.4521,-0.012896,-0.96251
0.0025093,1.5122,1.0591,0.51138,1.4755,0.017527,1.0206,1.5082,-0.032742,-1.0146
0.00085735,1.5322,2.0543,1.0223,1.0972,0.49027,2.0203,0.42876,-0.013231,-0.93289
0.0010281,1.5213,2.0011,1.0208,0.056846,0.053007,2.0025,-0.45413,-0.013305,-0.48236
0.00085029,1.5348,2.0574,1.0235,1.0962,0.10086,2.0203,-0.4162,-0.013163,0.052299
0.052117,1.4937,1.0188,1.0091,0.018484,0.023556,2.0197,-0.48625,-0.0077049,0.026914
0.0010281,1.5213,2.0011,1.0208,1.0568,0.053007,1.0025,-0.45413,-0.013305,-0.48236
0.00088359,1.5389,2.0501,1.0224,1.0888,1.4803,1.0202,-0.52101,-0.013333,-0.94671
