1,6.7193e-09
0.0061314,0.92985
0.07852,0.72166
0.12745,0.643
0.63305,0.21024
0.49177,0.29874
0.55047,0.25806
0.39352,0.37269
0.19568,0.56268
0.40924,0.36028
0.075516,0.73466
0.31002,0.44399
0.43377,0.34277
0.80481,0.10289
0.36175,0.40431
0.41847,0.35311
0.090054,0.69991
0.59127,0.2375
0.22528,0.52604
0.013534,0.89315
0.88163,0.070183
0.38226,0.38739
0.02243,0.85574
0.46958,0.31853
0.96959,0.015323
0.66666,0.19203
0.0084622,0.91696
0.95021,0.025213
0.65346,0.19941
0.052075,0.77708
0.83249,0.090893
0.979,0.010554
0.74876,0.13469
0.59688,0.22742
0.25776,0.49229
0.4821,0.30566
0.3049,0.4552
0.11348,0.66313
0.96029,0.020054
0.70454,0.16063
0.53627,0.26769
0.79187,0.11078
0.23736,0.51281
0.4766,0.30964
0.75957,0.12846
0.61138,0.21809
0.10687,0.6758
0.5107,0.28537
0.517,0.28097
0.084519,0.71422
0.40351,0.36877
0.26433,0.48587
0.52575,0.27491
0.90303,0.049723
0.8607,0.072263
0.19025,0.57075
0.048153,0.78083
0.12329,0.64887
0.34783,0.41041
0.94319,0.029084
0.84734,0.079491
0.6364,0.20225
0.28152,0.47384
0.73353,0.14774
0.71239,0.16033
0.50078,0.29773
0.28769,0.46364
1,6.7193e-09
0.0061314,0.92985
0.45353,0.32655
