1,0
0.28078,1.4771
0.28078,2.1503
0.28078,2.0282
0.28078,1.8531
0.28078,1.3414
0.91582,0.16127
0.28078,1.5936
0.28078,1.5003
0.68289,0.53366
0.3482,0.87875
0.80593,0.35047
0.93515,0.1255
0.9714,0.056391
0.28078,1.8149
0.92705,0.14058
0.73503,0.45974
0.28078,1.8931
0.87759,0.22983
0.61956,0.61615
0.63953,0.591
0.28078,2.1503
0.89577,0.1976
0.46937,0.77969
0.28078,1.5757
0.54605,0.70183
0.86379,0.25387
0.58874,0.65338
0.83182,0.30808
0.28078,0.92117
0.74515,0.44475
0.28078,1.7055
0.38672,0.85044
0.75516,0.42974
0.28078,1.8149
0.95597,0.086117
0.72791,0.47014
0.94,0.11639
0.42006,0.82355
0.79464,0.36854
0.57163,0.67324
0.34915,0.87809
0.76881,0.40893
0.63603,0.59546
0.28078,1.8572
0.43188,0.81348
0.52867,0.72051
0.89749,0.19451
0.36119,0.86954
0.91067,0.17068
0.60781,0.63057
0.61597,0.62058
0.64868,0.57922
0.40291,0.83766
0.56532,0.68042
0.82349,0.32187
0.69782,0.51304
0.33437,0.8882
0.55818,0.68844
0.59622,0.64452
0.98544,0.028899
0.99201,0.015913
0.81241,0.33999
0.5828,0.66035
0.86379,0.25387
0.28078,1.7055
1,0
0.97189,0.05542
0.95597,0.086117
0.45748,0.79071
