1,-2.8946,-2.928,-1.3875,-4.3439,-1.371,-2.3672,-0.94603,-1.7558,-1.3106,-1.5306,-0.00078086,-2.9715,-1.6119,-1.1577,-2.7663,-2.0412,-0.32986,-1.2023,-1.5014,-2.5122,-1.2317,-1.8155,-1.8359,-1.2017,-2.787,-2.3515,-2.9703,-1.5842,-0.69036
0.0061314,-1.3931,-3.8866,-0.66067,-4.6516,-0.54705,-2.1528,-1.6373,-2.2634,-1.1933,-2.1745,-0.082232,-2.8565,-2.2158,-0.48756,-3.939,-1.9879,0.027339,-0.47285,-3.9679,-1.6196,-0.28252,-0.9539,-0.53608,-0.35498,-2.2666,-2.3824,-3.1051,-1.9994,-0.0054886
0.07852,-1.1547,-3.6901,-0.73873,-4.681,-0.70702,-2.1736,-1.5614,-2.3333,-1.1797,-1.9266,-0.088439,-2.8935,-2.122,-0.569,-4.1917,-1.9976,0.0070308,-0.47255,-3.6017,-1.6191,-0.31602,-0.81049,-0.61634,-0.48122,-2.2532,-2.3898,-3.0675,-2.07,-0.13426
0.12745,-1.5352,-3.3911,-0.94876,-4.5317,-0.73303,-2.2393,-1.3586,-2.0565,-1.1726,-2.0471,-0.040652,-2.9192,-2.0637,-0.67532,-3.9512,-1.9953,-0.040775,-0.40842,-3.3495,-1.9902,-0.36308,-0.91799,-0.82824,-0.54108,-2.5964,-2.3817,-3.0564,-1.8033,-0.01748
0.63305,-1.6522,-3.5417,-0.61441,-4.6139,-0.62955,-2.2119,-1.5066,-2.2579,-1.1901,-2.2201,-0.069533,-2.903,-1.9467,-0.78817,-4.3083,-1.998,-0.0060682,-0.54874,-2.7962,-1.6386,-0.60682,-0.78786,-0.82343,-0.52119,-2.2747,-2.3836,-3.0629,-2.0229,0.031472
0.49177,-1.5546,-3.566,-0.7925,-4.4818,-0.64535,-2.2956,-1.2548,-2.0382,-1.2259,-1.7414,-0.062238,-2.9458,-1.9894,-0.59244,-3.8787,-2.0149,-0.085604,-0.52679,-2.514,-1.637,-1.0933,-0.99829,-1.1121,-0.7641,-2.433,-2.3807,-3.0467,-1.6418,-0.17983
0.55047,-1.4414,-3.6422,-0.89011,-4.5887,-0.95838,-2.2629,-1.5272,-2.11,-1.1901,-2.0237,-0.063508,-2.8728,-1.9973,-0.6798,-3.6814,-2.0087,-0.017412,-0.66664,-3.6679,-2.0708,-0.43025,-1.2901,-1.2263,-0.80182,-2.2913,-2.3726,-3.0596,-1.9378,-0.30785
0.39352,-1.8002,-3.5892,-1.0054,-4.555,-1.0544,-2.1597,-1.4709,-2.0938,-1.2093,-1.7171,-0.059698,-2.9383,-2.0035,-0.72166,-4.359,-1.991,-0.01205,-0.53781,-2.9965,-1.6864,-0.71905,-0.90599,-0.72645,-0.78157,-2.3054,-2.3888,-3.0844,-2.0361,-0.28451
0.19568,-1.6991,-3.7181,-0.78203,-4.6696,-1.0489,-2.1903,-1.4812,-2.2594,-1.1984,-2.1268,-0.067987,-2.8661,-1.9765,-0.4697,-4.4319,-1.9927,0.020814,-0.66287,-3.4863,-1.8192,-0.38577,-1.1019,-0.65847,-0.53595,-2.3753,-2.3843,-3.0798,-1.8623,-0.091414
0.40924,-1.4277,-3.7943,-0.86405,-4.6151,-0.69003,-2.2248,-1.3429,-1.9937,-1.2081,-1.9594,-0.073048,-2.8783,-1.9708,-0.87717,-4.1498,-1.9946,-0.16444,-0.53854,-3.4112,-1.9371,-1.0477,-1.0337,-1.3086,-0.97084,-2.5844,-2.3642,-3.0403,-1.8625,-0.20977
