0.0024838,17.243
0.60555,10.532
0.00085029,39.749
0.60555,10.554
0.00085029,38.541
0.02686,14.424
0.00085029,40.099
0.60555,10.733
0.60555,10.532
0.0024838,16.132
0.048127,12.588
0.052117,11.968
0.02686,13.444
0.068038,11.08
0.016633,15.198
0.14122,9.3605
0.60555,10.554
0.00085029,38.541
0.092277,9.6527
0.00085029,38.727
0.0026132,13.858
0.00085029,36.738
0.092277,10.096
0.0021227,17.874
0.00085029,36.975
0.00085029,39.986
0.0010219,25.515
0.00085029,39.698
0.14122,10.267
0.14122,10.341
0.047181,12.464
0.00085246,34.133
0.0025521,15.087
0.0010281,21.067
0.0024838,17.451
0.14122,11.023
0.14122,9.3605
0.00088349,29.607
0.016633,12.293
0.00088404,29.298
0.00097574,24.057
0.00088359,27.475
0.185,11.261
0.0026132,12.749
0.60555,9.652
0.00089233,25.494
0.0024858,16.202
0.00085029,37.352
0.0010281,21.177
0.0010281,18.164
0.00085735,30.747
0.00088968,24.476
0.02686,13.653
0.00085179,29.349
0.0010233,25.729
0.0010151,21.335
0.0016498,17.614
0.39122,8.7535
0.0016498,18.373
0.0025093,15.944
0.00085735,32.664
0.0010281,19.957
0.00085029,38.856
0.052117,10.965
0.0010281,18.072
0.00088359,26.398
0.00088359,28.499
0.0026132,14.086
0.0010151,21.597
0.00088968,25.435
0.54813,10.8
0.00089683,25.328
0.092277,9.6407
0.068038,9.066
0.0024995,15.873
0.185,11.238
0.14122,8.4748
0.00085179,29.418
0.14122,11.208
0.092277,8.6629
0.60555,11.421
0.00085029,39.513
0.0010189,23.487
0.068038,11.033
0.00085246,31.1
0.00085735,31.764
0.00085179,33.706
0.00097574,20.133
0.00090736,28.143
0.00085735,30.763
0.0010281,20.567
0.0024838,17.682
0.068038,10.339
0.013482,16.86
0.64122,7.8268
0.00086464,31.291
0.0024838,16.132
0.013482,14.317
0.0014262,18.1
0.0010281,19.134
0.0024838,15.219
0.0010281,16.963
0.0010281,21.243
0.0024995,14.85
0.0010195,24.274
0.00085735,32.023
0.0025093,15.356
0.00085029,38.281
0.0024838,14.415
0.00092611,25.015
0.00097574,25.054
0.00085029,37.697
0.016633,10.566
0.0016498,18.373
0.00093844,24.74
0.012802,13.487
0.00086018,27.671
0.00088289,28.155
0.016633,11.175
0.0024995,14.652
0.088438,10.704
0.60555,12.786
0.00089233,24.721
0.02686,14.375
0.64122,13.855
0.092277,9.8872
0.00088968,25.72
0.068038,10.274
0.00085179,33.727
0.00097574,18.883
0.0010281,21.302
0.00097574,24.106
0.0026132,14.674
0.60555,7.9107
0.00088968,26.375
0.00089683,24.24
0.0010281,17.054
0.047181,11.467
0.00085735,32.683
0.39122,7.8472
0.0010281,22.164
0.00097697,30.81
0.00099314,20.333
0.039035,16.082
0.068038,10.379
0.00085029,36.975
0.052117,11.234
0.14122,8.6454
0.013482,14.076
0.00089233,22.957
0.00088404,28.603
0.016633,11.538
0.00085179,31.373
0.00085029,37.437
0.016633,11.307
0.00086834,30.052
0.00099458,33.099
0.14122,9.5309
0.22199,13.308
0.00089233,24.721
0.00099314,20.333
0.00086031,30.352
0.068038,10.176
0.00098649,22.689
0.00088968,25.435
0.00086174,27.771
0.00085558,81.984
0.00085029,45.913
0.00098168,31.561
0.00086333,25.156
0.60555,26.549
0.00088404,23.618
0.45372,26.308
0.00085029,54.446
0.40685,30.989
0.00085029,47.945
0.60555,15.28
0.000853,69.356
0.28508,16.853
0.14122,9.3605
0.00088354,31.477
0.00095717,43.634
0.00085029,70.921
0.034088,24.759
0.0020483,34.737
0.33369,19.799
0.061038,12.967
0.00086033,17.534
0.00087093,29.241
0.02686,14.846
0.60555,18.67
0.068038,14.866
0.083367,19.406
0.0024858,24.58
0.00085029,55.235
0.079133,29.8
0.0048994,20.159
0.00085029,52.762
0.013482,12.171
0.064984,25.408
