0.40939,-1.8124,-1.7241,-1.249,-2.222,-1.7513,-3.2034,-2.0766,-0.35108,-0.72048,-1.7213,-2.8113,-2.7428,-0.8433,-2.8246,-0.89205,-0.96445,-1.1498,-1.7224,-3.0111,-1.7859,-1.6632,-1.3579,-1.7548,-0.51964,-2.2241,-1.5321,-1.9502,-2.4023,-2.0616
0,-0.88945,-1.0691,-0.086694,0.040106,0.86325,0.38974,2.694,0.070201,0.47909,0.32898,-1.3535,-1.2132,-0.69163,-0.61816,1.6351,0.12706,1.6696,0.59355,0.081765,-0.96653,-1.2133,-0.23218,-0.47127,-0.49885,1.4558,0.64136,-0.915,-0.90381,-2.5054
0,-0.88945,-1.069,-0.086681,0.040107,0.86327,0.38974,2.694,0.070217,0.47902,0.32898,-1.3535,-1.2132,-0.69163,-0.61816,1.6351,0.12708,1.6696,0.59355,0.081769,-0.96654,-1.2133,-0.23209,-0.47126,-0.49885,1.4558,0.64138,-0.91507,-0.90384,-2.5054
0.82342,-1.3136,-1.4495,-1.5498,-1.6116,-1.3034,-1.4354,-1.0958,-0.2974,-0.65681,-1.5546,-2.4961,-2.1325,-0.48766,-2.4598,-0.65977,-0.47026,-0.63384,-1.8867,-2.0351,-1.133,-1.3297,-1.1083,-1.0343,-0.39652,-0.50228,-2.7349,-2.089,-1.951,-1.8299
0,-0.88945,-1.069,-0.08586,0.040106,0.86325,0.38974,2.6931,0.070201,0.47909,0.32898,-1.3525,-1.2132,-0.69163,-0.61816,1.6352,0.12706,1.6696,0.59355,0.081765,-0.96653,-1.2133,-0.23218,-0.47127,-0.49885,1.4558,0.64136,-0.91476,-0.9037,-2.5052
0,-0.88914,-1.0688,-0.085811,0.040106,0.86313,0.38974,2.6942,0.070201,0.47909,0.32898,-1.3535,-1.2132,-0.69089,-0.61726,1.636,0.12706,1.6696,0.59359,0.081765,-0.96629,-1.2133,-0.23208,-0.47038,-0.49885,1.4566,0.64136,-0.91403,-0.90365,-2.5045
0.083052,-0.13809,-1.9566,-2.8428,-3.5506,-2.0482,-1.2306,-0.28437,-1.4089,-0.75868,-0.4658,-4.124,-3.0222,-2.0956,-4.0115,-4.725,-0.52514,-1.7171,-1.334,-1.7604,-0.85946,-0.19909,-3.0699,-3.1003,-0.16544,-0.92523,-4.3043,-4.0993,-5.3203,-3.7052
0.25782,-1.3086,-1.8222,-1.216,-1.4192,-1.3088,-1.041,-0.21261,-0.41453,-0.59288,-0.48511,-2.1067,-2.3176,-0.43014,-2.8918,-0.67232,-0.4223,-0.64134,-2.205,-1.9863,-1.0885,-0.60103,-1.1802,-1.223,-0.16123,-1.3471,-1.7728,-1.9901,-3.3713,-0.97419
0.25783,-1.3088,-1.8226,-1.2163,-1.4191,-1.3082,-1.0411,-0.21366,-0.41432,-0.59297,-0.48453,-2.1065,-2.3178,-0.43006,-2.8913,-0.67174,-0.42241,-0.64152,-2.2051,-1.9867,-1.0886,-0.6015,-1.1804,-1.223,-0.16127,-1.3472,-1.773,-1.99,-3.3712,-0.97415
1.692e-08,-0.76739,-1.2765,-0.71857,-0.45423,0.13715,-0.085569,1.4655,-0.19575,0.11952,0.061554,-1.4583,-1.4177,-0.74812,-2.099,1.284,-0.097522,0.20368,0.053755,-0.76901,-0.9692,-1.025,-0.34013,-0.69358,-0.48047,0.77966,-1.8354,-1.1269,-1.0987,-2.3841
