1,6.7193e-09
1,2.6173e-05
1,2.814e-05
0.0069646,0.96669
0.06512,0.80793
1,9.3107e-06
0.19822,0.59447
0.66047,0.21178
0.81416,0.10756
0.53413,0.29422
0.32099,0.47096
0.028292,0.87625
0.8468,0.099868
0.13462,0.65755
0.77724,0.1397
0.0061314,0.92985
0.14029,0.67741
0.94598,0.041257
0.84296,0.097434
0.012938,0.92717
0.023677,0.89134
0.079267,0.72414
0.12744,0.65491
0.6835,0.18756
0.37685,0.41126
0.08026,0.74554
0.11008,0.70923
0.0061314,0.92991
0.61813,0.23231
0.81495,0.1211
0.32172,0.43787
0.17,0.61606
0.078591,0.72182
0.0063234,0.93029
0.37613,0.39963
0.9094,0.047509
0.75797,0.15421
0.22309,0.56379
0.39589,0.39968
0.2704,0.49715
0.07852,0.72166
0.91346,0.050626
0.87263,0.080557
0.12745,0.643
0.73617,0.15114
0.63305,0.21024
0.89821,0.063515
0.53899,0.2704
1,2.814e-05
0.9646,0.026297
0.051531,0.81313
0.39688,0.38361
0.49177,0.29874
0.65244,0.2118
0.1644,0.6086
0.090698,0.72397
0.19812,0.56297
0.55047,0.25806
0.036573,0.83218
0.60924,0.22464
0.0061314,0.92991
0.033487,0.82818
0.51199,0.29206
0.30504,0.46571
0.33682,0.42424
0.027306,0.85397
0.39352,0.37269
0.43389,0.3663
0.19568,0.56268
0.69308,0.17921
0.77692,0.13753
0.069142,0.76078
0.42566,0.3706
0.15965,0.60663
0.37615,0.40463
0.40924,0.36028
0.21756,0.53763
0.88949,0.063087
0.075516,0.73466
0.31002,0.44399
0.43377,0.34277
0.80481,0.10289
0.19269,0.58815
0.37549,0.39696
0.10962,0.67715
0.84904,0.081414
0.078898,0.72211
0.36175,0.40431
0.0063234,0.93031
1,2.6173e-05
0.96472,0.026197
0.27041,0.49717
0.41847,0.35311
0.090054,0.69991
0.59127,0.2375
0.22528,0.52604
0.013534,0.89315
0.21377,0.55963
0.33996,0.42694
0.88163,0.070183
0.38226,0.38739
0.27865,0.48714
0.93123,0.037885
0.080762,0.72486
0.02243,0.85574
0.46958,0.31853
0.96959,0.015323
0.49471,0.32485
0.47687,0.33777
0.66666,0.19203
0.32141,0.4347
0.0084622,0.91696
0.95021,0.025213
0.47936,0.31859
0.7416,0.1616
0.10745,0.70233
0.25413,0.51671
0.65346,0.19941
0.54015,0.29472
0.052075,0.77708
0.062572,0.75914
0.89928,0.065575
0.071491,0.77353
0.83249,0.090893
0.8405,0.091287
1,1.3186e-05
0.979,0.010554
0.33625,0.42381
0.0061314,0.92992
0.35576,0.41073
0.74876,0.13469
0.59688,0.22742
0.65221,0.20629
0.66055,0.20891
0.30798,0.46763
0.25776,0.49229
0.4821,0.30566
0.050345,0.78227
0.34056,0.434
0.3049,0.4552
0.11348,0.66313
0.098336,0.70101
0.96029,0.020054
0.32643,0.45002
0.70454,0.16063
0.53627,0.26769
0.70873,0.16107
0.79187,0.11078
0.027812,0.86723
0.23736,0.51281
0.4766,0.30964
0.75957,0.12846
0.61138,0.21809
0.22321,0.54665
0.10687,0.6758
0.5107,0.28537
0.517,0.28097
0.084519,0.71422
0.65404,0.21475
0.01202,0.9181
0.40351,0.36877
0.58679,0.24062
0.26433,0.48587
0.2086,0.56356
0.22865,0.5321
0.52575,0.27491
0.90303,0.049723
0.26089,0.5059
0.8607,0.072263
0.19025,0.57075
0.048153,0.78083
0.12329,0.64887
0.47425,0.32123
0.11115,0.68035
0.34783,0.41041
0.94319,0.029084
0.87073,0.079157
0.57024,0.25998
0.84734,0.079491
0.5625,0.2584
0.6364,0.20225
0.12388,0.65187
0.28152,0.47384
0.73353,0.14774
0.17798,0.58677
0.75223,0.13487
0.71239,0.16033
0.50078,0.29773
0.84218,0.095145
0.28769,0.46364
0.25905,0.49693
0.44964,0.34113
1,6.7193e-09
0.63305,0.21028
0.13779,0.63409
0.60805,0.22182
0.47909,0.31348
1,9.3107e-06
0.0061314,0.92985
0.45353,0.32655
