0.40939,0.24114
0.82342,-0.46009
0.61867,-0.12896
0.18225,0.66954
0,3.3632
1.1048e-10,2.81
4.7856e-12,2.8996
1.1777e-06,1.1518
0.6525,-0.45826
1.9752e-08,1.8113
0.83094,-0.598
0.43464,-0.044294
1.8302e-08,1.9792
6.669e-13,3.2821
2.8517e-12,3.0905
0.0017865,0.99482
0.20138,0.5425
0.8257,-0.5052
3.4541e-09,2.0677
4.0078e-08,1.506
1.1719e-10,2.7367
0.62544,-0.22825
1.9379e-08,1.8939
0.42654,0.031071
0.055191,0.71292
0.42261,0.11343
0.19108,0.6157
0.025195,0.82335
2.0918e-08,1.7504
1.3256e-09,2.2458
1.1819e-10,2.487
2.612e-08,1.5709
2.6619e-09,2.1478
0.24367,0.26751
4.1295e-12,3.0125
0.63541,-0.36695
0.64047,-0.41231
0.62891,-0.28886
1.1777e-06,1.1518
0.4421,-0.093442
0.62064,-0.16271
1.2371e-09,2.2874
1.2276e-09,2.4045
0.20568,0.50997
1.149e-08,2.0231
0.23235,0.32045
0.083007,0.66965
1.1719e-10,2.7367
0.64183,-0.42198
1.0192e-11,2.8285
1.1617e-06,1.2245
0.84781,-0.76658
0.061018,0.69558
0.45388,-0.12422
4.7856e-12,2.8996
5.031e-07,1.4796
0.0039732,0.93805
0.62536,-0.20828
2.585e-12,3.2152
0.041553,0.75606
0.024469,0.92042
0.85182,-0.77337
6.23e-07,1.3623
5.6449e-06,1.0794
0.21987,0.40259
0.41632,0.15052
0.25779,0.24216
1.2276e-09,2.4045
0.83535,-0.65292
0.41082,0.22201
